# iteration				N = 1 :			 N = 2 :		    N = 10 : 		 N = 100 :
        6111         4.70181         2.82764        0.949667        0.118242
        6112        -33.8011        -15.9006        -1.38712        0.129985
        6113        -9.12704        -6.03852        0.685025        0.117021
        6114        -3.44418        -1.78431       0.0916385        -4.71812
        6115       -0.758144           3.321         1.08418        -1.47015
        6116       -0.738227        -0.69105        0.622021        0.852653
        6117       -0.151467        -0.28558         0.28535         0.50445
        6118      -0.0302086       -0.443526        0.028334        -2.47088
        6119         1.79519        0.392063         7.63277        -6.13628
        6120         3.02459          1.4639         7.86309         1.47744
        6121        0.164805        -2.46586       -0.418592       -0.580722
        6122        0.301544        0.685177         1.85722        0.436162
        6123        0.236403        -1.69826       -0.823442         4.66481
        6124        0.271788         0.35141        0.266946        0.101251
        6125        0.344052       -0.522136        -25.2105        -2.46194
        6126       -0.777045        0.495867       -0.266646        0.819674
        6127        -1.23178        -0.81409        0.494503        -2.05691
        6128         3.82241        0.458911       0.0897354        0.826389
        6129        -1.39776       -0.642525       -0.497563       -0.342067
        6130        0.559282        0.998326       -0.163098         -6.0629
        6131         2.71438         1.52683        -7.71595         -1.3677
        6132     -0.00354741         4.00153        0.828539         24.2814
        6133        0.834745         1.30884        -4.23569        0.430773
        6134         3.04631         7.92354        -1.02378       -0.391387
        6135        -1.22508        0.203282       -0.462378       -0.150369
        6136         1.08717       0.0432054        0.802143       -0.207537
        6137        -1.14697        -1.49026       -0.448223       -0.465762
        6138       0.0634148        -0.53318        -3.12337        -3.46582
        6139       -0.378226        0.105994        -5.51009         1.53199
        6140      -0.0496287        0.173615        0.700419        -14.1793
        6141       -0.344778          1.1321         1.77946       -0.097032
        6142       -0.727754        -0.84504        -2.77985        -1.56376
        6143        -4.21608        -1.60631         1.05742         1.93124
        6144        0.281922        0.431974       -0.251842       -0.851499
        6145         2.10526         1.69539       -0.507749         5.28476
        6146         1.09882        0.568542       0.0695833        0.488831
        6147         2.58182         1.40332         1.35264         2.23968
        6148       -0.230953         3.51661       0.0422482        0.206855
        6149        0.694185         2.44152        -1.87694         1.12926
        6150         0.53352        0.501797       -0.110646       -0.307279
        6151         -1.7233       -0.967853       0.0099682         0.88684
        6152        -1.90825        -2.60519         29.2123         3.09597
        6153       -0.951071       -0.377043         1.07819        -1.39396
        6154        -1.13961       -0.676322        -4.78206        -4.31043
        6155         1.99631        0.806675        0.589356         1.24718
        6156       -0.751467        0.161163      -0.0628278         3.80747
        6157        -1.31531         75.7702         15.5003         1.13875
        6158         1.26353        -4.81612        -2.60967       -0.229306
        6159        -1.45005         -0.3728        0.783504        0.303164
        6160        -1.33497        -2.16902         -1.1372        -4.89599
        6161         2.88431         1.42872        0.480302        -1.96549
        6162       -0.655687       -0.384781         1.46814        0.344361
